sequence_id	protein_count	time	method
1069080.SAMN02261323	1913	96.47	hmmsearch
1069081.SAMN05660197	1941	102.09	hmmsearch
1069083.SAMN02261307	1373	78.83	hmmsearch
1069220.SAMN06651658	3862	123.2	hmmsearch
1069448.SAMN02745916	5197	159.51	hmmsearch
1069534.SAMN02603606	1862	89.41	hmmsearch
1069536.SAMN02471147	2668	101.81	hmmsearch
1069642.SAMN02604232	3738	127.67	hmmsearch
1070130.SAMEA3725906	461	39.38	hmmsearch
1070319.SAMEA2272654	1475	68.18	hmmsearch
1070870.SAMN05444351	4571	138.27	hmmsearch
1071054.SAMN03406599	4515	133.18	hmmsearch
1071061.SAMN03273304	3924	130.56	hmmsearch
1071072.SAMN02469742	5249	157.07	hmmsearch
1071085.SAMN02469738	2822	104.78	hmmsearch
1071400.SAMN02603054	2314	101.61	hmmsearch
1071679.SAMN02671719	5938	172.26	hmmsearch
1071918.SAMN05421544	2134	93.57	hmmsearch
1072256.SAMN03480647	2163	100.3	hmmsearch
1072467.SAMN02604108	572	59.98	hmmsearch
1072583.SAMN02471366	3897	136.66	hmmsearch
1072685.SAMN02940631	1454	84.35	hmmsearch
1073325.SAMN05444483	3481	125.61	hmmsearch
1073327.SAMN04488108	4033	152.82	hmmsearch
1073328.SAMN05216294	3340	126.68	hmmsearch
1073353.SAMN02469328	2224	90.64	hmmsearch
1073362.SAMN00103446	2096	92.4	hmmsearch
1073376.SAMN01162081	2765	112.51	hmmsearch
1073423.SAMN04488700	2136	99.8	hmmsearch
1073574.SAMD00041783	3796	124.21	hmmsearch
1073842.SAMN04403367	4045	132.77	hmmsearch
1073996.SAMN05444271	3434	113.74	hmmsearch
1073999.SAMN03938712	3839	131.2	hmmsearch
1074467.SAMN02983013	2337	105.22	hmmsearch
1074488.SAMN02470219	2851	111.05	hmmsearch
1074889.SAMN02604332	540	48.95	hmmsearch
1075090.SAMD00041822	4691	150.15	hmmsearch
1075399.SAMN02604251	545	49.72	hmmsearch
1075402.SAMN04026263	4635	146.18	hmmsearch
1075417.SAMN05421823	5676	191.54	hmmsearch
1075768.SAMN02261310	5331	171.36	hmmsearch
107635.SAMN02597193	4611	140.85	hmmsearch
107636.SAMN02746043	4801	144.14	hmmsearch
107637.SAMN02841227	4739	151.54	hmmsearch
1076414.SAMN04407485	4730	139.04	hmmsearch
1076525.SAMN02440895	3589	119.47	hmmsearch
1076549.SAMN05907788	4498	131.46	hmmsearch
1076550.SAMN03031199	3795	131.67	hmmsearch
1076550.SAMN05907793	4986	163.17	hmmsearch
1076551.SAMN05907794	3765	122.7	hmmsearch
1076588.SAMD00060997	2812	117.16	hmmsearch
1076596.SAMN04396916	2534	94.64	hmmsearch
1076937.SAMN04488120	2509	101.12	hmmsearch
1077144.SAMN02470218	3152	114.61	hmmsearch
1077464.SAMN03334904	1796	88.76	hmmsearch
1077464.SAMN06705629	1751	89.25	hmmsearch
1077464.SAMN06705632	1780	93.01	hmmsearch
1077464.SAMN06705634	1786	97.53	hmmsearch
1077675.SAMN05420586	2824	113.29	hmmsearch
1077936.SAMN05421545	3901	143.38	hmmsearch
1077947.SAMN05216227	3818	117.1	hmmsearch
1077972.SAMD00041813	4529	137.68	hmmsearch
1077974.SAMD00041782	4420	137.05	hmmsearch
1078085.SAMN02596733	3449	112.19	hmmsearch
1078086.SAMN02596734	8490	233.3	hmmsearch
1078505.SAMN02596731	5669	173.99	hmmsearch
1078773.SAMN04334956	4661	156.32	hmmsearch
1078846.SAMN02261317	4248	137.86	hmmsearch
1079859.SAMN04515674	5021	177.25	hmmsearch
1079986.SAMN02471828	7913	227.1	hmmsearch
1079994.SAMN04488565	2932	117.58	hmmsearch
1079.SAMN04123293	3260	117.69	hmmsearch
108003.SAMN06319236	3348	112.65	hmmsearch
1080068.SAMD00045841	4865	153.29	hmmsearch
1080071.SAMD00042493	2114	102.9	hmmsearch
108015.SAMN04487810	7776	199.91	hmmsearch
1080227.SAMN05007540	4376	138.72	hmmsearch
1081640.SAMN02470957	3815	125.13	hmmsearch
1081644.SAMN02469920	1364	72.2	hmmsearch
1082479.SAMN05216241	2827	113.37	hmmsearch
1082704.SAMN04363613	2892	107.3	hmmsearch
1082931.SAMN02604343	3878	122.66	hmmsearch
1082933.SAMN04853078	5740	166.63	hmmsearch
1082.SAMN04244559	3332	123.23	hmmsearch
108486.SAMN03197545	1873	99.5	hmmsearch
1085028.SAMN01940911	3026	98.61	hmmsearch
1085029.SAMN01940911	2833	83.48	hmmsearch
1085623.SAMN02603857	3654	128.59	hmmsearch
1085624.SAMN04120646	6508	201.34	hmmsearch
1086011.SAMN02471905	3590	119.91	hmmsearch
1086013.SAMN05421774	4020	131.74	hmmsearch
1086726.SAMN00993447	1100	99.37	hmmsearch
1087448.SAMN02603748	2772	101.06	hmmsearch
1088721.SAMN03002180	3453	113.29	hmmsearch
1088767.SAMN06041775	7839	209.74	hmmsearch
1088868.SAMN02470916	2210	101.42	hmmsearch
1088869.SAMN02470912	2849	99.66	hmmsearch
1089305.SAMN05444148	2811	113.82	hmmsearch
1089439.SAMN02256423	2724	109.9	hmmsearch
1089444.SAMN03067133	4155	143.33	hmmsearch
1089447.SAMN02471881	2150	97.63	hmmsearch
1089455.SAMD00041798	3112	120.72	hmmsearch
1089544.SAMN02261299	7971	222.67	hmmsearch
1089545.SAMN02256403	9720	265.86	hmmsearch
1089546.SAMN02261305	4876	149.33	hmmsearch
1089547.SAMN02261300	5298	182.33	hmmsearch
1089548.SAMN02597174	3516	117.18	hmmsearch
1089549.SAMN02597195	3193	120.51	hmmsearch
1089550.SAMN02441591	2764	121.69	hmmsearch
1089551.SAMN02441221	5157	165.5	hmmsearch
1089552.SAMN02597269	3784	131.26	hmmsearch
1089553.SAMN02603274	2824	100.57	hmmsearch
108980.SAMD00020356	2918	120.65	hmmsearch
108981.SAMN04956557	2754	108.06	hmmsearch
1090318.SAMN02441592	3596	117.89	hmmsearch
1090319.SAMN02441573	3559	118.79	hmmsearch
1090322.SAMN02597164	2917	118.32	hmmsearch
1090615.SAMN04515671	4407	141.13	hmmsearch
1091494.SAMEA3283107	3982	141.47	hmmsearch
109232.SAMEA4532341	1640	60.2	hmmsearch
1092.SAMN04217978	1841	85.29	hmmsearch
1094342.SAMN03965495	4148	139.38	hmmsearch
1094466.SAMEA3138809	2671	106.93	hmmsearch
1094489.SAMN02604270	1264	83.05	hmmsearch
1094491.SAMN02472039	1296	82.32	hmmsearch
1094492.SAMN02472034	1291	82.02	hmmsearch
1094497.SAMN02604271	1434	78.68	hmmsearch
1094508.SAMN02603686	2643	104.27	hmmsearch
1094551.SAMN02596909	1370	74.41	hmmsearch
1094556.SAMN02596903	1741	79.69	hmmsearch
1094558.SAMN02596906	1983	95.35	hmmsearch
1094562.SAMN02596904	1488	82.73	hmmsearch
1094564.SAMN02596902	1690	76.93	hmmsearch
1094715.SAMN02469353	3451	125.35	hmmsearch
1094755.SAMN02596898	1943	85.93	hmmsearch
1094980.SAMN00739943	3167	106.39	hmmsearch
1095009.SAMD00000511	6761	128.01	hmmsearch
1095025.SAMD00022564	2371	98.19	hmmsearch
1095026.SAMD00022569	2292	98.91	hmmsearch
1095552.SAMN02441220	4568	142.03	hmmsearch
1095727.SAMN00761857	1788	90.64	hmmsearch
1095752.SAMN00761833	2442	102.1	hmmsearch
1095767.PRJEA82281	3093	113.99	hmmsearch
1095768.PRJEA70551	4662	140.96	hmmsearch
1095769.PRJEA82325	3848	132.5	hmmsearch
1095770.PRJEA82283	1873	84.92	hmmsearch
1095772.PRJEA82329	2719	103.7	hmmsearch
1095776.SAMN04515672	4471	142.63	hmmsearch
1095778.SAMN04489842	4049	139.82	hmmsearch
1095900.SAMN02472046	1616	75.61	hmmsearch
1096769.SAMN02597166	1464	75.75	hmmsearch
1096856.SAMN03890614	5153	157.95	hmmsearch
109790.SAMN05596977	1469	86.15	hmmsearch
109790.SAMN06163224	1510	86.49	hmmsearch
1100700.SAMEA3448421	4330	139.93	hmmsearch
1100705.SAMEA3448420	2865	108.8	hmmsearch
1100719.SAMEA3448423	2762	104.58	hmmsearch
1100720.SAMN02470021	3329	114.56	hmmsearch
1100721.SAMEA3719354	2772	105.67	hmmsearch
1100.SAMN04571766	1922	91.5	hmmsearch
1101188.SAMN02597162	4556	135.32	hmmsearch
1101190.SAMN02256399	4159	131.74	hmmsearch
1101191.SAMN02584938	4600	132.37	hmmsearch
1101192.SAMN02256406	4248	132.65	hmmsearch
1101193.SAMN02746044	2343	98.56	hmmsearch
1101195.SAMN02849406	2593	104.48	hmmsearch
1101373.SAMN05194366	2431	99.75	hmmsearch
110319.SAMN02470782	3893	127.59	hmmsearch
1104324.SAMN02603094	2827	94.04	hmmsearch
1104566.SAMN02441253	4625	156.32	hmmsearch
1104568.SAMN02440391	933	85.16	hmmsearch
1104576.SAMN02441399	1180	79.55	hmmsearch
1104577.SAMN02440388	1308	62.17	hmmsearch
1104605.SAMN02440940	1162	88.43	hmmsearch
1104610.SAMN02441752	755	59.98	hmmsearch
1105031.SAMN00828787	3491	110.68	hmmsearch
110505.SAMN03793170	4515	134.8	hmmsearch
1105110.SAMN02603558	1239	72.4	hmmsearch
1105111.SAMN02603561	1298	69.86	hmmsearch
1105367.SAMN02673274	2781	101.11	hmmsearch
110662.SAMN02598311	2638	85.61	hmmsearch
110663.SAMN02597268	2855	97.21	hmmsearch
1107311.SAMN03078693	2848	111.49	hmmsearch
1108044.SAMD00041778	4943	155.98	hmmsearch
1108045.SAMD00041828	5930	179.43	hmmsearch
1108595.SAMN05761789	4497	140.09	hmmsearch
1108812.SAMN04216937	4435	138.06	hmmsearch
110935.SAMN03333328	3111	112.64	hmmsearch
1109412.SAMEA3201438	4966	157.75	hmmsearch
1109445.SAMN02470922	3887	132.88	hmmsearch
111015.SAMN04435863	2342	99.57	hmmsearch
1110502.SAMN02603926	3564	116.78	hmmsearch
1110504.SAMN02471344	728	88.97	hmmsearch
1110509.SAMN02603883	2353	93.23	hmmsearch
1110546.SAMD00028777	1941	102.75	hmmsearch
111105.SAMN03002870	1953	97.9	hmmsearch
1111069.SAMN02603100	2247	93.44	hmmsearch
1111130.SAMN02436400	2318	104.26	hmmsearch
1111134.SAMN02436477	1929	95.65	hmmsearch
1111454.SAMN02436562	2196	92.29	hmmsearch
1111479.SAMN02441451	3381	111.01	hmmsearch
1111676.SAMN02603733	1175	61.18	hmmsearch
1111728.SAMN02440598	4953	155.47	hmmsearch
1111729.SAMN02441223	2756	106.25	hmmsearch
1111730.SAMN02441252	2765	108.63	hmmsearch
1111732.SAMN02597183	1987	104.34	hmmsearch
1111735.SAMN02440603	4237	141.81	hmmsearch
1111737.SAMN02440599	4197	140.48	hmmsearch
1111738.SAMN02441562	3767	127.78	hmmsearch
1112204.SAMN02603285	4945	163.26	hmmsearch
1112209.SAMN02470160	2845	118.33	hmmsearch
1112212.SAMN02470172	3967	129.18	hmmsearch
1112214.SAMN02470159	4408	131.33	hmmsearch
1112215.SAMN02470161	3059	114.79	hmmsearch
1112216.SAMN02470169	4315	133.03	hmmsearch
1112273.SAMN02440439	2769	109.06	hmmsearch
1112274.SAMN02597270	2820	110.13	hmmsearch
1112.SAMN05176187	2793	103.86	hmmsearch
1113895.SAMD00048769	3395	122.15	hmmsearch
1114263.SAMN02597192	3918	137.59	hmmsearch
1114856.SAMN02261315	4736	148.49	hmmsearch
1114924.SAMN05216258	5322	161.73	hmmsearch
1114959.SAMN02469318	4554	140.81	hmmsearch
1114964.SAMN02899865	4621	130.12	hmmsearch
1114965.SAMN02603112	2019	106.62	hmmsearch
1114972.SAMN02369495	2635	109.21	hmmsearch
1115515.SAMD00018687	4196	137.62	hmmsearch
1115632.SAMN02584931	4751	148.12	hmmsearch
111611.SAMN04267304	3892	155.84	hmmsearch
1116213.SAMEA4532336	547	43.93	hmmsearch
1116369.SAMN02441719	5846	169.01	hmmsearch
1116391.SAMN02603387	7057	208.92	hmmsearch
1116472.SAMN02469828	3732	125.06	hmmsearch
1117314.SAMN02470923	4458	152.45	hmmsearch
1117319.SAMN02470926	4191	150.65	hmmsearch
1117379.SAMN02471785	5207	157.73	hmmsearch
1117647.SAMN02603035	3820	136.34	hmmsearch
1117702.SAMN04193360	3491	120.13	hmmsearch
1117707.SAMEA18850168	5077	163.64	hmmsearch
111780.SAMN02261352	4328	148.22	hmmsearch
111781.SAMN02232033	4228	152.45	hmmsearch
1117943.SAMEA2272089	3955	131.81	hmmsearch
1118054.PRJEA82077	5022	152.05	hmmsearch
1118056.PRJEA82075	1992	112.13	hmmsearch
1118057.PRJEA82079	1985	100.78	hmmsearch
1118059.PRJEA82277	1561	84.21	hmmsearch
1118060.PRJEA82083	1904	98.19	hmmsearch
1118061.PRJEA82085	2603	104.18	hmmsearch
1118062.PRJEA82275	1668	87.71	hmmsearch
1118153.SAMN00761066	3265	125.65	hmmsearch
1118202.SAMN05443429	2175	98.57	hmmsearch
1118379.SAMN06064248	3778	130.18	hmmsearch
1119528.SAMN02261290	3915	135.24	hmmsearch
1119528.SAMN02597194	3915	136.06	hmmsearch
1119533.SAMN04201528	3207	125.85	hmmsearch
1120523.SAMN04044472	7780	225.79	hmmsearch
1120568.SAMN03785586	3755	119.97	hmmsearch
1120658.SAMN03491740	5562	159.49	hmmsearch
1120688.SAMN03491939	5605	154.78	hmmsearch
1120705.SAMN02799687	3907	127.22	hmmsearch
1120746.SAMEA2602734	3518	121.02	hmmsearch
1120792.SAMN02584929	4105	132.27	hmmsearch
1120797.SAMN02441653	4314	133.68	hmmsearch
1120917.SAMN02441381	2261	95.34	hmmsearch
1120918.SAMN05216249	2640	114.49	hmmsearch
1120919.SAMN02441211	3818	121.47	hmmsearch
1120920.SAMN03080599	3280	119.94	hmmsearch
1120923.SAMN02746095	3922	124.96	hmmsearch
1120931.SAMN02441362	2499	99.46	hmmsearch
1120933.SAMN02441584	1638	88.77	hmmsearch
1120934.SAMN02441015	7248	204.11	hmmsearch
1120935.SAMN02441427	6332	188.72	hmmsearch
1120936.SAMN02441315	6215	180.19	hmmsearch
1120937.SAMN02441154	7550	211.81	hmmsearch
1120941.SAMN02440612	2842	113.81	hmmsearch
1120943.SAMN02441199	2817	112.99	hmmsearch
1120944.SAMN02745698	3305	122.91	hmmsearch
1120946.SAMN02440611	1928	99.41	hmmsearch
1120947.SAMN02441246	2036	104.55	hmmsearch
1120948.SAMN02256421	5651	160.79	hmmsearch
1120949.SAMN02256449	9974	278.14	hmmsearch
1120950.SAMN02440435	7340	195.93	hmmsearch
1120951.SAMN02440880	3621	124.08	hmmsearch
1120953.SAMN02441210	3402	135.42	hmmsearch
1120954.SAMN02440892	2633	105.16	hmmsearch
1120955.SAMN03080610	3672	124.17	hmmsearch
1120956.SAMN02743903	3668	119.55	hmmsearch
1120958.SAMN02440814	2588	98.05	hmmsearch
1120959.SAMN02441581	3366	120.76	hmmsearch
1120960.SAMN02441229	3945	136.55	hmmsearch
1120963.SAMN02441017	3966	140.7	hmmsearch
1120964.SAMD00016945	7976	128.73	hmmsearch
1120965.SAMN02441202	3635	129.8	hmmsearch
1120966.SAMN02440616	3881	139.07	hmmsearch
1120967.SAMN02440865	4928	166.61	hmmsearch
1120968.SAMN02441203	4025	149.63	hmmsearch
1120969.SAMN02440617	4386	148.64	hmmsearch
1120971.SAMN02440619	3330	110.91	hmmsearch
1120972.SAMN02440806	3173	115.85	hmmsearch
1120973.SAMN02441735	3408	111.49	hmmsearch
1120975.SAMN02746064	2183	99.33	hmmsearch
1120976.SAMN03080606	4247	136.56	hmmsearch
1120977.SAMN02769641	3046	121.51	hmmsearch
1120978.SAMN02441698	1390	85.3	hmmsearch
1120980.SAMN02746063	2632	106.8	hmmsearch
1120983.SAMN02440442	3882	132.68	hmmsearch
1120984.SAMN02584918	8333	217.4	hmmsearch
1120985.SAMN02441147	3113	122.9	hmmsearch
1120988.SAMN02440755	2169	143.43	hmmsearch
1120989.SAMN02745227	2069	97.83	hmmsearch
1120990.SAMN03080614	2317	98.42	hmmsearch
1120995.SAMN02745245	1916	98.63	hmmsearch
1120996.SAMN02746066	4551	156.42	hmmsearch
1120998.SAMN02441533	2896	116.05	hmmsearch
1120999.SAMN02745855	4452	144.74	hmmsearch
1121001.SAMN02745857	4311	137.49	hmmsearch
1121002.SAMN02440807	4156	132.02	hmmsearch
1121003.SAMN03080618	3513	115.88	hmmsearch
1121004.SAMN02440573	2398	105.03	hmmsearch
1121006.SAMN02440808	5533	172.16	hmmsearch
1121007.SAMN02441476	4038	148.52	hmmsearch
1121011.SAMN02440866	4100	146.48	hmmsearch
1121012.SAMN02440812	3703	131.27	hmmsearch
1121013.SAMN02441520	2815	111.84	hmmsearch
1121014.SAMN03004373	2685	105.1	hmmsearch
1121015.SAMN02441585	2869	109.98	hmmsearch
1121016.SAMN02441700	3517	123.86	hmmsearch
1121017.SAMN02441521	3705	121.35	hmmsearch
1121019.SAMN02441477	4412	132.77	hmmsearch
1121020.SAMN02743916	2680	105.54	hmmsearch
1121022.SAMN02440406	4498	137.49	hmmsearch
1121023.SAMN02440747	1480	97.87	hmmsearch
1121024.SAMN02441188	2227	100.46	hmmsearch
1121025.SAMN02745249	1943	105.12	hmmsearch
1121028.SAMN02440500	4727	142.22	hmmsearch
1121030.SAMN02441136	7942	216.17	hmmsearch
1121032.SAMN02441189	3142	119.97	hmmsearch
1121033.SAMN02440867	5952	182.07	hmmsearch
1121034.SAMN02440868	4706	154.0	hmmsearch
1121035.SAMN02441190	3600	124.03	hmmsearch
1121085.SAMN02440621	4361	138.09	hmmsearch
1121086.SAMN02441191	3955	130.48	hmmsearch
1121087.SAMN02441192	3320	118.46	hmmsearch
1121090.SAMN02441018	4313	136.89	hmmsearch
1121091.SAMN02441478	4248	132.75	hmmsearch
1121092.SAMN02440689	4885	146.33	hmmsearch
1121093.SAMN02440795	5244	144.35	hmmsearch
1121094.SAMN02441019	3036	130.49	hmmsearch
1121096.SAMN02441363	4228	147.14	hmmsearch
1121097.SAMN02441226	3062	129.81	hmmsearch
1121098.SAMN02596944	3935	143.94	hmmsearch
1121099.SAMD00009459	2367	98.44	hmmsearch
1121100.SAMN02441225	2814	116.34	hmmsearch
1121103.SAMN02769643	3381	131.63	hmmsearch
1121104.SAMN02440413	2450	111.16	hmmsearch
1121105.SAMN02440893	2034	99.96	hmmsearch
1121106.SAMN02745942	6394	168.31	hmmsearch
1121114.SAMN02441708	5554	173.63	hmmsearch
1121116.SAMN02441699	2345	97.58	hmmsearch
1121117.SAMN02745977	2475	101.15	hmmsearch
1121118.SAMN02743971	1671	93.83	hmmsearch
1121121.SAMN02440440	4776	151.87	hmmsearch
1121122.SAMN02440844	3541	125.7	hmmsearch
1121123.SAMN02440608	2582	91.85	hmmsearch
1121124.SAMN02841166	3164	108.7	hmmsearch
1121125.SAMN02441231	2991	112.44	hmmsearch
1121130.SAMN02584930	3868	147.83	hmmsearch
1121131.SAMN02745229	4062	160.46	hmmsearch
1121256.SAMN02746089	2715	106.35	hmmsearch
1121266.SAMN02745883	2354	102.32	hmmsearch
1121271.SAMN02440622	4342	131.83	hmmsearch
1121272.SAMN02256447	7480	204.86	hmmsearch
1121274.SAMN02441549	3186	119.61	hmmsearch
1121275.SAMN02440690	3460	117.02	hmmsearch
1121278.SAMN02440887	4564	151.13	hmmsearch
1121279.SAMN02745887	3700	125.13	hmmsearch
1121280.SAMN02441687	3619	122.5	hmmsearch
1121284.SAMN05660493	3236	116.25	hmmsearch
1121285.SAMN02441523	3742	129.64	hmmsearch
1121286.SAMN02441479	4004	133.43	hmmsearch
1121287.SAMN02440691	4034	137.5	hmmsearch
1121288.SAMN02440683	2659	105.02	hmmsearch
1121289.SAMN02952991	3101	121.85	hmmsearch
1121290.SAMN05220839	2238	100.48	hmmsearch
1121291.SAMN02745134	3822	130.94	hmmsearch
1121293.SAMN02743371	4346	137.72	hmmsearch
1121298.SAMN05444401	3954	137.31	hmmsearch
1121301.SAMN02745912	3803	126.91	hmmsearch
1121302.SAMN02745163	4477	145.38	hmmsearch
1121305.SAMN04516095	2407	102.03	hmmsearch
1121306.SAMN02745196	2998	124.28	hmmsearch
1121307.SAMN03794733	2621	101.34	hmmsearch
1121316.SAMN02745207	4187	138.59	hmmsearch
1121319.SAMN02743370	3732	123.42	hmmsearch
1121321.SAMN04488530	2551	97.79	hmmsearch
1121322.SAMN02745136	5676	177.47	hmmsearch
1121324.SAMN02688025	3060	121.35	hmmsearch
1121325.SAMN04515677	3589	123.21	hmmsearch
1121326.SAMN04621187	6163	181.93	hmmsearch
1121328.SAMN04450498	1937	94.09	hmmsearch
1121331.SAMN02745248	2681	106.42	hmmsearch
1121333.SAMN02743355	2751	108.11	hmmsearch
1121334.SAMN02441299	2944	112.99	hmmsearch
1121335.SAMN02603280	2687	112.89	hmmsearch
1121338.SAMN04516102	2726	109.68	hmmsearch
1121344.SAMN02743968	2314	93.15	hmmsearch
1121345.SAMN02745217	4656	160.3	hmmsearch
1121348.SAMN02441113	3467	118.19	hmmsearch
1121349.SAMN02440623	4040	141.98	hmmsearch
1121351.SAMN02441546	2000	97.91	hmmsearch
1121352.SAMN02743966	2052	102.0	hmmsearch
1121353.SAMN02603058	2559	101.69	hmmsearch
1121354.SAMN02256495	1844	88.92	hmmsearch
1121355.SAMN02256419	1630	84.22	hmmsearch
1121356.SAMN02256507	2201	105.8	hmmsearch
1121357.SAMN05661109	2789	106.16	hmmsearch
1121360.SAMN02441205	2648	104.08	hmmsearch
1121362.SAMN02603027	2791	108.39	hmmsearch
1121363.SAMN02256424	2771	107.46	hmmsearch
1121364.SAMN02441587	1959	101.31	hmmsearch
1121365.SAMN02441393	2215	96.86	hmmsearch
1121370.SAMN02256494	2105	100.36	hmmsearch
1121372.SAMN02441141	2738	107.31	hmmsearch
1121373.SAMN02256446	3882	138.34	hmmsearch
1121374.SAMN02440427	3651	129.32	hmmsearch
1121375.SAMN02952992	3377	119.27	hmmsearch
1121377.SAMN02441322	4290	128.92	hmmsearch
1121378.SAMN02440995	4696	133.95	hmmsearch
1121380.SAMN02841173	3896	119.26	hmmsearch
1121381.SAMN02841164	4498	129.66	hmmsearch
1121382.SAMN02746038	4853	147.36	hmmsearch
1121383.SAMN02440753	2658	97.39	hmmsearch
1121385.SAMN02440416	3397	116.45	hmmsearch
1121387.SAMN02440871	2303	100.34	hmmsearch
1121388.SAMN02440752	4318	148.37	hmmsearch
1121390.SAMN02746041	3270	120.58	hmmsearch
1121391.SAMN02745206	3699	127.75	hmmsearch
1121393.SAMN02745216	5240	181.49	hmmsearch
1121394.SAMN02440872	3849	136.45	hmmsearch
1121395.SAMN02745215	5282	162.8	hmmsearch
1121396.SAMN02441374	4823	162.15	hmmsearch
1121398.SAMN02691716	3907	139.56	hmmsearch
1121399.SAMN02441472	3937	137.31	hmmsearch
1121400.SAMN02746065	4101	148.98	hmmsearch
1121402.SAMN02743974	3429	126.77	hmmsearch
1121404.SAMN02441536	3907	145.35	hmmsearch
1121406.SAMN02584926	3250	118.32	hmmsearch
1121409.SAMN02745124	4474	140.95	hmmsearch
1121411.SAMN02440873	3314	121.54	hmmsearch
1121413.SAMN02743346	2730	106.39	hmmsearch
1121416.SAMN02745220	5287	167.91	hmmsearch
1121419.SAMN05443529	4594	139.0	hmmsearch
1121420.SAMN02746098	5206	155.13	hmmsearch
1121421.SAMN02745123	3892	129.79	hmmsearch
1121422.SAMN02440796	3426	111.22	hmmsearch
1121423.SAMN02745670	2638	100.17	hmmsearch
1121428.SAMEA2272113	2640	98.4	hmmsearch
1121429.SAMN02745133	3078	112.75	hmmsearch
1121430.SAMN02743376	2639	96.37	hmmsearch
1121432.SAMN02745219	3440	113.12	hmmsearch
1121433.SAMN02743957	2922	111.97	hmmsearch
1121438.SAMN02841169	4478	145.69	hmmsearch
1121439.SAMN02207451	2924	112.95	hmmsearch
1121440.SAMN02440804	3232	115.48	hmmsearch
1121441.SAMN02440625	3441	124.54	hmmsearch
1121442.SAMN02745702	2911	116.9	hmmsearch
1121443.SAMN02440626	2812	110.4	hmmsearch
1121445.SAMN02440572	2865	119.08	hmmsearch
1121447.SAMN02745701	3677	128.72	hmmsearch
1121448.SAMN02603429	3271	119.98	hmmsearch
1121449.SAMN02745704	2871	112.9	hmmsearch
1121451.SAMEA2272440	3543	117.08	hmmsearch
1121453.SAMN02441548	4971	168.38	hmmsearch
1121455.SAMN02745728	2357	102.08	hmmsearch
1121456.SAMN02441247	3360	122.21	hmmsearch
1121457.SAMN02745161	3155	121.08	hmmsearch
1121459.SAMN02441051	3072	120.4	hmmsearch
1121462.SAMN02441200	4170	141.57	hmmsearch
1121467.SAMN02441537	3584	126.33	hmmsearch
1121468.SAMN02440614	3149	109.41	hmmsearch
1121472.SAMN02440407	2724	102.43	hmmsearch
1121476.SAMN02745751	3641	127.2	hmmsearch
1121477.SAMN02745223	4085	132.18	hmmsearch
1121479.SAMN02440615	4439	133.39	hmmsearch
1121480.SAMN02440629	5586	170.22	hmmsearch
1121481.SAMN02440874	5494	174.7	hmmsearch
1121482.SAMN02441320	6028	204.0	hmmsearch
1121483.SAMN02841160	5294	175.27	hmmsearch
1121485.SAMN02441172	3551	134.37	hmmsearch
1121859.SAMN02441711	4145	158.54	hmmsearch
1121861.SAMN02441332	4076	135.03	hmmsearch
1121863.SAMN02743983	4289	144.85	hmmsearch
1121865.SAMN02596961	2340	105.87	hmmsearch
1121866.SAMN02440648	2418	108.27	hmmsearch
1121867.SAMN02743982	4860	157.14	hmmsearch
1121869.SAMN03084138	4829	155.31	hmmsearch
1121870.SAMN02440607	3373	116.39	hmmsearch
1121874.SAMN02440433	1787	93.55	hmmsearch
1121875.SAMN02440497	3488	124.16	hmmsearch
1121877.SAMN03299411	3003	102.63	hmmsearch
1121878.SAMN02441517	3877	139.0	hmmsearch
1121879.SAMN02441539	4421	146.86	hmmsearch
1121880.SAMN02440848	3443	134.02	hmmsearch
1121881.SAMN02745225	2341	92.41	hmmsearch
1121883.SAMN02745226	2006	114.38	hmmsearch
1121884.SAMN02745131	4179	141.59	hmmsearch
1121887.SAMN02440860	3580	129.82	hmmsearch
1121888.SAMN02441540	4111	149.49	hmmsearch
1121889.SAMN02440630	2840	114.74	hmmsearch
1121890.SAMN02440631	3146	122.69	hmmsearch
1121891.SAMN02441177	3107	124.24	hmmsearch
1121895.SAMN02441333	3966	141.84	hmmsearch
1121896.SAMN02743358	2940	115.52	hmmsearch
1121897.SAMN02441178	3475	124.97	hmmsearch
1121898.SAMN02441179	4056	144.05	hmmsearch
1121899.SAMN02440857	2716	104.62	hmmsearch
1121901.SAMN02440861	3399	118.92	hmmsearch
1121902.SAMN02440687	3433	129.65	hmmsearch
1121903.SAMN02441176	3348	134.48	hmmsearch
1121904.SAMN02256418	7304	235.64	hmmsearch
1121909.SAMN02441528	2669	110.99	hmmsearch
1121912.SAMN02440834	3840	134.12	hmmsearch
1121914.SAMN02440633	1653	87.25	hmmsearch
1121918.SAMN02441294	3909	135.23	hmmsearch
1121919.SAMN02745975	3773	121.85	hmmsearch
1121920.SAMN02441206	2902	118.54	hmmsearch
1121921.SAMN02441352	3596	130.98	hmmsearch
1121922.SAMN02440876	3803	133.68	hmmsearch
1121924.SAMN02440580	4530	138.42	hmmsearch
1121925.SAMN02746011	1960	100.31	hmmsearch
1121926.SAMN02441107	4548	140.71	hmmsearch
1121927.SAMD00041827	3215	117.91	hmmsearch
1121928.SAMN02440656	3062	117.27	hmmsearch
1121929.SAMN02441353	4246	144.69	hmmsearch
1121930.SAMN02440412	3344	131.96	hmmsearch
1121932.SAMN02441167	2980	123.65	hmmsearch
1121934.SAMN02441529	3098	122.51	hmmsearch
