sequence_id	protein_count	time	method
1121015.SAMN02441585	2869	115.54	hmmsearch
1121016.SAMN02441700	3517	133.41	hmmsearch
1121017.SAMN02441521	3705	129.33	hmmsearch
1121019.SAMN02441477	4412	142.02	hmmsearch
1121020.SAMN02743916	2680	110.75	hmmsearch
1121022.SAMN02440406	4498	146.57	hmmsearch
1121023.SAMN02440747	1480	99.34	hmmsearch
1121024.SAMN02441188	2227	104.45	hmmsearch
1121025.SAMN02745249	1943	107.29	hmmsearch
1121028.SAMN02440500	4727	150.43	hmmsearch
1121030.SAMN02441136	7942	231.99	hmmsearch
1121032.SAMN02441189	3142	128.4	hmmsearch
1121033.SAMN02440867	5952	191.59	hmmsearch
1121034.SAMN02440868	4706	167.45	hmmsearch
1121035.SAMN02441190	3600	134.49	hmmsearch
1121085.SAMN02440621	4361	147.75	hmmsearch
1121086.SAMN02441191	3955	138.71	hmmsearch
1121087.SAMN02441192	3320	125.14	hmmsearch
1121090.SAMN02441018	4313	144.69	hmmsearch
1121091.SAMN02441478	4248	139.53	hmmsearch
1121092.SAMN02440689	4885	154.59	hmmsearch
1121093.SAMN02440795	5244	153.08	hmmsearch
1121094.SAMN02441019	3036	138.18	hmmsearch
1121096.SAMN02441363	4228	157.1	hmmsearch
1121097.SAMN02441226	3062	137.41	hmmsearch
1121098.SAMN02596944	3935	155.24	hmmsearch
1121099.SAMD00009459	2367	102.26	hmmsearch
1121100.SAMN02441225	2814	123.24	hmmsearch
1121103.SAMN02769643	3381	139.47	hmmsearch
1121104.SAMN02440413	2450	118.73	hmmsearch
1121105.SAMN02440893	2034	101.7	hmmsearch
1121106.SAMN02745942	6394	179.45	hmmsearch
1121114.SAMN02441708	5554	186.78	hmmsearch
1121116.SAMN02441699	2345	102.37	hmmsearch
1121117.SAMN02745977	2475	106.94	hmmsearch
1121118.SAMN02743971	1671	95.25	hmmsearch
1121121.SAMN02440440	4776	160.9	hmmsearch
1121122.SAMN02440844	3541	133.98	hmmsearch
1121123.SAMN02440608	2582	95.31	hmmsearch
1121124.SAMN02841166	3164	113.49	hmmsearch
1121125.SAMN02441231	2991	117.65	hmmsearch
1121130.SAMN02584930	3868	158.8	hmmsearch
1121131.SAMN02745229	4062	171.1	hmmsearch
1121256.SAMN02746089	2715	112.29	hmmsearch
1121266.SAMN02745883	2354	105.28	hmmsearch
1121271.SAMN02440622	4342	142.91	hmmsearch
1121272.SAMN02256447	7480	220.68	hmmsearch
1121274.SAMN02441549	3186	126.02	hmmsearch
1121275.SAMN02440690	3460	123.66	hmmsearch
1121278.SAMN02440887	4564	160.87	hmmsearch
1121279.SAMN02745887	3700	136.76	hmmsearch
1121280.SAMN02441687	3619	130.42	hmmsearch
1121284.SAMN05660493	3236	123.98	hmmsearch
1121285.SAMN02441523	3742	139.77	hmmsearch
1121286.SAMN02441479	4004	145.61	hmmsearch
1121287.SAMN02440691	4034	145.95	hmmsearch
1121288.SAMN02440683	2659	110.71	hmmsearch
1121289.SAMN02952991	3101	126.77	hmmsearch
1121290.SAMN05220839	2238	103.97	hmmsearch
1121291.SAMN02745134	3822	140.51	hmmsearch
1121293.SAMN02743371	4346	147.59	hmmsearch
1121298.SAMN05444401	3954	146.7	hmmsearch
1121301.SAMN02745912	3803	135.46	hmmsearch
1121302.SAMN02745163	4477	156.3	hmmsearch
1121305.SAMN04516095	2407	106.56	hmmsearch
1121306.SAMN02745196	2998	133.54	hmmsearch
1121307.SAMN03794733	2621	108.0	hmmsearch
1121316.SAMN02745207	4187	148.97	hmmsearch
1121319.SAMN02743370	3732	132.23	hmmsearch
1121321.SAMN04488530	2551	101.99	hmmsearch
1121322.SAMN02745136	5676	194.33	hmmsearch
1121324.SAMN02688025	3060	128.0	hmmsearch
1121325.SAMN04515677	3589	131.75	hmmsearch
1121326.SAMN04621187	6163	192.29	hmmsearch
1121328.SAMN04450498	1937	96.12	hmmsearch
1121331.SAMN02745248	2681	112.52	hmmsearch
1121333.SAMN02743355	2751	114.81	hmmsearch
1121334.SAMN02441299	2944	120.67	hmmsearch
1121335.SAMN02603280	2687	119.34	hmmsearch
1121338.SAMN04516102	2726	117.3	hmmsearch
1121344.SAMN02743968	2314	96.47	hmmsearch
1121345.SAMN02745217	4656	172.08	hmmsearch
1121348.SAMN02441113	3467	127.14	hmmsearch
1121349.SAMN02440623	4040	151.47	hmmsearch
1121351.SAMN02441546	2000	100.23	hmmsearch
1121352.SAMN02743966	2052	104.67	hmmsearch
1121353.SAMN02603058	2559	106.25	hmmsearch
1121354.SAMN02256495	1844	90.21	hmmsearch
1121355.SAMN02256419	1630	84.91	hmmsearch
1121356.SAMN02256507	2201	109.84	hmmsearch
1121357.SAMN05661109	2789	111.46	hmmsearch
1121360.SAMN02441205	2648	109.58	hmmsearch
1121362.SAMN02603027	2791	113.8	hmmsearch
1121363.SAMN02256424	2771	113.07	hmmsearch
1121364.SAMN02441587	1959	103.34	hmmsearch
1121365.SAMN02441393	2215	101.11	hmmsearch
1121370.SAMN02256494	2105	103.63	hmmsearch
1121372.SAMN02441141	2738	112.91	hmmsearch
1121373.SAMN02256446	3882	151.78	hmmsearch
1121374.SAMN02440427	3651	138.2	hmmsearch
1121375.SAMN02952992	3377	126.02	hmmsearch
1121377.SAMN02441322	4290	136.2	hmmsearch
1121378.SAMN02440995	4696	142.74	hmmsearch
1121380.SAMN02841173	3896	126.56	hmmsearch
1121381.SAMN02841164	4498	138.51	hmmsearch
1121382.SAMN02746038	4853	154.94	hmmsearch
1121383.SAMN02440753	2658	102.95	hmmsearch
1121385.SAMN02440416	3397	122.99	hmmsearch
1121387.SAMN02440871	2303	104.15	hmmsearch
1121388.SAMN02440752	4318	159.2	hmmsearch
1121390.SAMN02746041	3270	129.56	hmmsearch
1121391.SAMN02745206	3699	138.65	hmmsearch
1121393.SAMN02745216	5240	192.84	hmmsearch
1121394.SAMN02440872	3849	149.78	hmmsearch
1121395.SAMN02745215	5282	171.34	hmmsearch
1121396.SAMN02441374	4823	173.17	hmmsearch
1121398.SAMN02691716	3907	150.61	hmmsearch
1121399.SAMN02441472	3937	146.45	hmmsearch
1121400.SAMN02746065	4101	160.15	hmmsearch
1121402.SAMN02743974	3429	135.63	hmmsearch
1121404.SAMN02441536	3907	155.18	hmmsearch
1121406.SAMN02584926	3250	126.4	hmmsearch
1121409.SAMN02745124	4474	151.26	hmmsearch
1121411.SAMN02440873	3314	128.5	hmmsearch
1121413.SAMN02743346	2730	112.04	hmmsearch
1121416.SAMN02745220	5287	178.68	hmmsearch
1121419.SAMN05443529	4594	148.63	hmmsearch
1121420.SAMN02746098	5206	163.98	hmmsearch
1121421.SAMN02745123	3892	138.79	hmmsearch
1121422.SAMN02440796	3426	117.58	hmmsearch
1121423.SAMN02745670	2638	104.97	hmmsearch
1121428.SAMEA2272113	2640	103.62	hmmsearch
1121429.SAMN02745133	3078	118.48	hmmsearch
1121430.SAMN02743376	2639	100.72	hmmsearch
1121432.SAMN02745219	3440	119.22	hmmsearch
1121433.SAMN02743957	2922	117.98	hmmsearch
1121438.SAMN02841169	4478	158.61	hmmsearch
1121439.SAMN02207451	2924	121.03	hmmsearch
1121440.SAMN02440804	3232	124.3	hmmsearch
1121441.SAMN02440625	3441	133.92	hmmsearch
1121442.SAMN02745702	2911	123.8	hmmsearch
1121443.SAMN02440626	2812	116.65	hmmsearch
1121445.SAMN02440572	2865	125.96	hmmsearch
1121447.SAMN02745701	3677	138.81	hmmsearch
1121448.SAMN02603429	3271	130.13	hmmsearch
1121449.SAMN02745704	2871	121.55	hmmsearch
1121451.SAMEA2272440	3543	125.23	hmmsearch
1121453.SAMN02441548	4971	178.35	hmmsearch
1121455.SAMN02745728	2357	109.07	hmmsearch
1121456.SAMN02441247	3360	132.42	hmmsearch
1121457.SAMN02745161	3155	130.58	hmmsearch
1121459.SAMN02441051	3072	127.24	hmmsearch
1121462.SAMN02441200	4170	151.3	hmmsearch
1121467.SAMN02441537	3584	138.26	hmmsearch
1121468.SAMN02440614	3149	116.52	hmmsearch
1121472.SAMN02440407	2724	107.86	hmmsearch
1121476.SAMN02745751	3641	136.11	hmmsearch
1121477.SAMN02745223	4085	142.88	hmmsearch
1121479.SAMN02440615	4439	142.75	hmmsearch
1121480.SAMN02440629	5586	182.15	hmmsearch
1121481.SAMN02440874	5494	190.82	hmmsearch
1121482.SAMN02441320	6028	218.99	hmmsearch
1121483.SAMN02841160	5294	188.1	hmmsearch
1121485.SAMN02441172	3551	144.56	hmmsearch
1121859.SAMN02441711	4145	170.31	hmmsearch
1121861.SAMN02441332	4076	143.39	hmmsearch
1121863.SAMN02743983	4289	157.76	hmmsearch
1121865.SAMN02596961	2340	111.1	hmmsearch
1121866.SAMN02440648	2418	114.52	hmmsearch
1121867.SAMN02743982	4860	171.06	hmmsearch
1121869.SAMN03084138	4829	167.52	hmmsearch
1121870.SAMN02440607	3373	125.33	hmmsearch
1121874.SAMN02440433	1787	96.94	hmmsearch
1121875.SAMN02440497	3488	136.68	hmmsearch
1121877.SAMN03299411	3003	108.52	hmmsearch
1121878.SAMN02441517	3877	150.69	hmmsearch
1121879.SAMN02441539	4421	159.53	hmmsearch
1121880.SAMN02440848	3443	144.56	hmmsearch
1121881.SAMN02745225	2341	96.44	hmmsearch
1121883.SAMN02745226	2006	117.59	hmmsearch
1121884.SAMN02745131	4179	152.41	hmmsearch
1121887.SAMN02440860	3580	143.24	hmmsearch
1121888.SAMN02441540	4111	161.23	hmmsearch
1121889.SAMN02440630	2840	123.63	hmmsearch
1121890.SAMN02440631	3146	131.32	hmmsearch
1121891.SAMN02441177	3107	132.52	hmmsearch
1121895.SAMN02441333	3966	153.47	hmmsearch
1121896.SAMN02743358	2940	123.77	hmmsearch
1121897.SAMN02441178	3475	135.71	hmmsearch
1121898.SAMN02441179	4056	155.39	hmmsearch
1121899.SAMN02440857	2716	112.21	hmmsearch
1121901.SAMN02440861	3399	129.14	hmmsearch
1121902.SAMN02440687	3433	140.37	hmmsearch
1121903.SAMN02441176	3348	146.33	hmmsearch
1121904.SAMN02256418	7304	259.61	hmmsearch
1121909.SAMN02441528	2669	119.27	hmmsearch
1121912.SAMN02440834	3840	146.01	hmmsearch
1121914.SAMN02440633	1653	89.62	hmmsearch
1121918.SAMN02441294	3909	148.29	hmmsearch
1121919.SAMN02745975	3773	131.72	hmmsearch
1121920.SAMN02441206	2902	129.98	hmmsearch
1121921.SAMN02441352	3596	143.61	hmmsearch
1121922.SAMN02440876	3803	149.46	hmmsearch
1121924.SAMN02440580	4530	151.14	hmmsearch
1121925.SAMN02746011	1960	105.11	hmmsearch
1121926.SAMN02441107	4548	153.9	hmmsearch
1121927.SAMD00041827	3215	127.26	hmmsearch
1121928.SAMN02440656	3062	127.56	hmmsearch
1121929.SAMN02441353	4246	158.05	hmmsearch
1121930.SAMN02440412	3344	146.42	hmmsearch
1121932.SAMN02441167	2980	136.59	hmmsearch
1121934.SAMN02441529	3098	132.63	hmmsearch
1121935.SAMN02440417	6005	207.1	hmmsearch
1121936.SAMN02440657	2751	120.65	hmmsearch
1121937.SAMN02441505	3903	148.76	hmmsearch
1121938.SAMN02441195	3920	141.9	hmmsearch
1121939.SAMN02471787	4723	161.33	hmmsearch
1121940.SAMN02440634	2662	112.75	hmmsearch
1121941.SAMN02952987	3141	136.73	hmmsearch
1121942.SAMN02745148	3666	138.77	hmmsearch
1121943.SAMN02440470	4258	150.28	hmmsearch
1121945.SAMN02441569	3501	124.29	hmmsearch
1121946.SAMN02440609	8283	257.07	hmmsearch
1121947.SAMN02441168	1394	90.66	hmmsearch
1121948.SAMN02440888	3039	128.97	hmmsearch
1121949.SAMN02441054	3190	122.61	hmmsearch
1121950.SAMN02745243	4096	157.09	hmmsearch
1121952.SAMN02440591	3246	133.77	hmmsearch
1121953.SAMN02441650	3691	141.19	hmmsearch
1121955.SAMN02745146	3658	142.75	hmmsearch
1121957.SAMN02441588	4983	187.89	hmmsearch
1121959.SAMN02746009	4229	155.12	hmmsearch
1122124.SAMN02440836	2396	115.32	hmmsearch
1122125.SAMN02441506	6960	215.22	hmmsearch
1122128.SAMN02441531	2187	105.77	hmmsearch
1122129.SAMN02441182	2371	109.5	hmmsearch
1122130.SAMN02441507	2735	117.58	hmmsearch
1122131.SAMN02441508	4506	150.37	hmmsearch
1122132.SAMN02441386	4412	150.81	hmmsearch
1122133.SAMN02745157	4870	162.98	hmmsearch
1122134.SAMN02441025	2468	112.8	hmmsearch
1122135.SAMN02441694	4135	150.92	hmmsearch
1122137.SAMN02441395	3711	141.72	hmmsearch
1122138.SAMN02256503	8883	259.93	hmmsearch
1122139.SAMN02440978	3465	135.54	hmmsearch
1122142.SAMN02910414	2399	122.41	hmmsearch
1122143.SAMN02440849	1954	106.26	hmmsearch
1122146.SAMN02797784	1244	95.58	hmmsearch
1122149.SAMN02369504	1970	102.2	hmmsearch
1122150.SAMN02369505	2367	110.78	hmmsearch
1122152.SAMN02440851	1340	95.43	hmmsearch
1122154.SAMN02746068	2163	103.47	hmmsearch
1122155.SAMN02745158	4390	166.43	hmmsearch
1122156.SAMN02745117	2733	122.72	hmmsearch
1122158.SAMN02441384	3463	132.6	hmmsearch
1122159.SAMN02745246	4056	163.2	hmmsearch
1122169.SAMN04274794	2916	133.91	hmmsearch
1122170.SAMN02744130	3170	135.48	hmmsearch
1122172.SAMN02440425	1952	104.59	hmmsearch
1122173.SAMN02441112	2629	112.32	hmmsearch
1122175.SAMN02441232	2661	115.55	hmmsearch
1122176.SAMN02256444	5546	212.55	hmmsearch
1122179.SAMN02441042	5313	207.22	hmmsearch
1122180.SAMN02951862	2935	116.39	hmmsearch
1122181.SAMN02440979	3669	129.13	hmmsearch
1122182.SAMN02256442	6328	195.01	hmmsearch
1122183.SAMN02440816	3026	127.4	hmmsearch
1122184.SAMN02745176	3416	133.17	hmmsearch
1122185.SAMN03098275	2232	103.28	hmmsearch
1122188.SAMN02745674	2873	121.47	hmmsearch
1122189.SAMN02745165	3666	146.33	hmmsearch
1122190.SAMN02743975	2107	110.42	hmmsearch
1122191.SAMN02743978	4283	149.81	hmmsearch
1122192.SAMN02745673	4965	171.27	hmmsearch
1122194.SAMN02441511	3757	156.37	hmmsearch
1122195.SAMN02745164	2221	116.53	hmmsearch
1122197.SAMN02440900	3514	136.67	hmmsearch
1122198.SAMN02745729	3714	142.89	hmmsearch
1122200.SAMN02952989	4673	164.22	hmmsearch
1122201.SAMN02440877	4161	153.35	hmmsearch
1122202.SAMN02440466	4737	160.64	hmmsearch
1122203.SAMN02440907	3162	126.81	hmmsearch
1122204.SAMN05421781	2900	121.57	hmmsearch
1122206.SAMN02745753	4605	163.91	hmmsearch
1122207.SAMN02597439	3076	128.43	hmmsearch
1122209.SAMN02745752	2897	129.58	hmmsearch
1122211.SAMN02743374	2762	124.99	hmmsearch
1122212.SAMN02440684	2614	117.47	hmmsearch
1122213.SAMN02441170	3451	130.91	hmmsearch
1122214.SAMN02441730	4257	149.89	hmmsearch
1122215.SAMN02441321	5700	193.72	hmmsearch
1122216.SAMN02441496	2026	104.06	hmmsearch
1122218.SAMN02441696	3023	126.34	hmmsearch
1122221.SAMN02952988	2890	113.85	hmmsearch
1122223.SAMN02441032	3101	121.11	hmmsearch
1122224.SAMN02440685	3192	131.21	hmmsearch
1122225.SAMN02441142	2687	119.48	hmmsearch
1122226.SAMN02440658	2930	130.07	hmmsearch
1122228.SAMN02441737	1519	96.93	hmmsearch
1122230.SAMN02441137	1727	79.52	hmmsearch
1122233.SAMN02746094	1602	73.83	hmmsearch
1122236.SAMN02440991	2678	112.12	hmmsearch
1122237.SAMN02440649	2801	113.77	hmmsearch
1122238.SAMN02440686	2615	106.46	hmmsearch
1122239.SAMN02440801	2801	116.03	hmmsearch
1122240.SAMN02952990	3697	133.64	hmmsearch
1122243.SAMN02256417	2280	105.3	hmmsearch
1122244.SAMN02441175	2487	99.03	hmmsearch
1122247.SAMN02256416	4814	158.34	hmmsearch
1122252.SAMN05660443	2822	130.31	hmmsearch
112234.SAMN05421768	4812	163.58	hmmsearch
112248.SAMN05444392	3703	129.57	hmmsearch
1122599.SAMN02440650	4164	150.03	hmmsearch
1122602.SAMN02440588	2325	111.64	hmmsearch
1122603.SAMN02440574	3975	153.49	hmmsearch
1122604.SAMN02745696	5079	175.0	hmmsearch
1122605.SAMN02441376	4871	182.97	hmmsearch
1122607.SAMN02441524	4278	150.54	hmmsearch
1122608.SAMN02441173	4578	149.36	hmmsearch
1122609.SAMN02440651	4657	159.78	hmmsearch
1122610.SAMN02441164	3636	135.11	hmmsearch
1122612.SAMN02440878	3357	125.37	hmmsearch
1122613.SAMN02440569	2827	118.31	hmmsearch
1122614.SAMN02743897	4454	148.3	hmmsearch
1122615.SAMN02441519	3952	154.18	hmmsearch
1122616.SAMN02441143	4463	167.89	hmmsearch
1122617.SAMN02440652	3267	135.15	hmmsearch
1122619.SAMN02441372	2505	106.74	hmmsearch
1122621.SAMN02440601	4394	158.01	hmmsearch
1122622.SAMN02441240	3524	132.06	hmmsearch
1122623.SAMN02441165	6460	196.99	hmmsearch
1122916.SAMN02441144	4392	159.13	hmmsearch
1122917.SAMN02440993	6438	215.62	hmmsearch
1122918.SAMN02441316	5572	182.05	hmmsearch
1122919.SAMN02440998	4992	169.99	hmmsearch
1122920.SAMN02441473	6226	197.96	hmmsearch
1122921.SAMN02441001	5471	188.85	hmmsearch
1122924.SAMN02440803	6048	197.81	hmmsearch
1122925.SAMN02441367	4374	156.91	hmmsearch
1122926.SAMN02440680	4621	159.87	hmmsearch
1122927.SAMN02440446	5785	190.64	hmmsearch
1122928.SAMN02440653	3995	147.81	hmmsearch
1122930.SAMN02745168	2641	106.72	hmmsearch
1122934.SAMN02745691	2367	107.15	hmmsearch
1122938.SAMN05660772	2804	122.96	hmmsearch
1122939.SAMN02440564	4096	148.78	hmmsearch
1122940.SAMN02440721	4167	144.42	hmmsearch
1122941.SAMN02745950	3311	137.24	hmmsearch
1122946.SAMN02744830	4472	157.18	hmmsearch
1122949.SAMN02441667	1727	97.79	hmmsearch
1122951.SAMN02440565	2307	99.51	hmmsearch
1122963.SAMN02440654	4818	157.34	hmmsearch
1122967.SAMN02441712	3990	157.99	hmmsearch
1122970.SAMN02440655	2812	112.27	hmmsearch
1122971.SAMN02441061	1599	89.33	hmmsearch
1122973.SAMN02256439	2133	107.37	hmmsearch
1122976.SAMN02440769	1751	98.95	hmmsearch
1122978.SAMN02440641	2255	115.18	hmmsearch
1122980.SAMN02440845	2497	115.89	hmmsearch
1122983.SAMD00004645	2610	101.6	hmmsearch
1122990.SAMD00008813	2904	127.05	hmmsearch
1122991.SAMD00012546	3320	116.41	hmmsearch
1122992.SAMEA2272439	2675	115.96	hmmsearch
1122994.SAMN02441526	2554	103.18	hmmsearch
1122997.SAMN02441538	2681	110.65	hmmsearch
1122998.SAMN02440839	2611	111.07	hmmsearch
1122999.SAMN02440659	3294	124.76	hmmsearch
1123008.SAMN02440983	3823	160.6	hmmsearch
1123009.SAMN02440660	2256	107.34	hmmsearch
1123010.SAMN02745724	5360	181.5	hmmsearch
1123013.SAMN02441498	2034	103.87	hmmsearch
1123014.SAMN02745746	3979	147.28	hmmsearch
1123016.SAMN02673660	3923	147.77	hmmsearch
1123020.SAMN02441499	5498	178.6	hmmsearch
1123021.SAMN02441073	3482	125.55	hmmsearch
1123023.SAMN02743958	9564	260.47	hmmsearch
1123024.SAMN02441500	4958	156.19	hmmsearch
1123025.SAMN02441208	8581	253.21	hmmsearch
1123029.SAMN02745172	4323	155.84	hmmsearch
1123032.SAMN02441527	3302	122.91	hmmsearch
1123033.SAMN02441319	2564	117.0	hmmsearch
1123034.SAMN02743348	2567	120.07	hmmsearch
1123035.SAMN02440477	2774	118.94	hmmsearch
1123036.SAMN02440766	4001	152.77	hmmsearch
1123037.SAMN02440859	3580	131.05	hmmsearch
1123053.SAMN02441194	3947	156.78	hmmsearch
1123054.SAMN02441649	3647	143.38	hmmsearch
1123055.SAMN02745773	3946	162.65	hmmsearch
1123058.SAMN02441030	2372	100.04	hmmsearch
1123059.SAMN02440387	2631	103.12	hmmsearch
1123060.SAMN02745777	6046	180.99	hmmsearch
1123062.SAMN02745775	5924	191.32	hmmsearch
1123065.SAMN02440902	3782	142.36	hmmsearch
1123069.SAMN02469744	3244	105.86	hmmsearch
1123070.SAMN02441342	2647	114.75	hmmsearch
1123071.SAMN02745181	3805	150.24	hmmsearch
1123072.SAMN02440628	3695	127.94	hmmsearch
1123073.SAMN02441343	3686	143.23	hmmsearch
1123075.SAMN02441541	3755	141.77	hmmsearch
1123077.SAMN02440771	6219	224.9	hmmsearch
1123078.SAMN02441156	6337	215.64	hmmsearch
1123226.SAMN02441675	4040	158.6	hmmsearch
1123227.SAMN02440467	2204	102.07	hmmsearch
1123228.SAMN02440661	4260	152.94	hmmsearch
1123229.SAMN02441547	4827	158.22	hmmsearch
1123230.SAMN02441646	2668	108.57	hmmsearch
1123231.SAMN02745189	2512	107.61	hmmsearch
1123233.SAMN02745798	2561	106.7	hmmsearch
1123234.SAMN02440676	3163	132.91	hmmsearch
1123235.SAMN02440840	3337	133.53	hmmsearch
1123236.SAMN02440468	3604	137.71	hmmsearch
1123237.SAMN02469746	5621	163.25	hmmsearch
1123239.SAMN02441685	3598	133.26	hmmsearch
1123240.SAMN02441589	2531	94.13	hmmsearch
1123241.SAMN02440642	5083	179.24	hmmsearch
1123242.SAMN02469369	6852	228.37	hmmsearch
1123243.SAMN02745190	2433	112.04	hmmsearch
1123244.SAMN02256422	8095	234.87	hmmsearch
1123247.SAMN02441501	3406	124.17	hmmsearch
1123248.SAMN02440437	5082	183.24	hmmsearch
1123250.SAMN02440984	2442	110.32	hmmsearch
1123251.SAMN02441241	3214	126.43	hmmsearch
1123252.SAMN02441224	4212	152.13	hmmsearch
1123253.SAMN02441209	2376	106.87	hmmsearch
1123255.SAMN02743894	3293	128.9	hmmsearch
1123256.SAMN02440980	3678	134.98	hmmsearch
1123257.SAMN02440644	3929	147.92	hmmsearch
1123258.SAMN02441385	5121	167.66	hmmsearch
1123261.SAMN02440774	3754	139.35	hmmsearch
1123262.SAMN02440825	8587	255.81	hmmsearch
1123265.SAMN02743379	5133	179.59	hmmsearch
1123267.SAMN02691714	2503	94.42	hmmsearch
1123269.SAMN02641489	5855	177.87	hmmsearch
1123270.SAMN02441583	2870	114.24	hmmsearch
1123272.SAMN02745824	3398	125.2	hmmsearch
1123274.SAMN02441006	4215	157.94	hmmsearch
1123275.SAMN02441512	3647	139.63	hmmsearch
1123276.SAMN02441024	5695	187.22	hmmsearch
1123277.SAMN02441375	6756	221.87	hmmsearch
1123278.SAMN02441695	6586	203.99	hmmsearch
1123279.SAMN02440570	3687	137.38	hmmsearch
1123281.SAMN02745180	2838	117.22	hmmsearch
1123282.SAMN02745823	3793	140.4	hmmsearch
1123284.SAMN02440464	2715	107.82	hmmsearch
1123285.SAMN05660235	2870	116.39	hmmsearch
1123288.SAMN02469826	5103	172.65	hmmsearch
1123291.SAMN04490355	5184	169.14	hmmsearch
1123294.SAMN02441158	4184	146.92	hmmsearch
1123296.SAMN02745853	2361	96.6	hmmsearch
1123298.SAMN02256438	2059	97.12	hmmsearch
1123299.SAMN02441486	1786	88.68	hmmsearch
1123300.SAMN02441502	2014	103.53	hmmsearch
1123301.SAMN02256413	1788	93.02	hmmsearch
1123302.SAMN02256412	1997	104.81	hmmsearch
1123303.SAMN02256504	1815	92.52	hmmsearch
1123305.SAMN02440576	2024	100.83	hmmsearch
1123306.SAMN02256437	1414	82.99	hmmsearch
1123307.SAMN02256435	1812	93.28	hmmsearch
1123308.SAMN02256436	2123	107.14	hmmsearch
1123309.SAMN02441724	1887	94.17	hmmsearch
1123311.SAMN02256410	2277	105.27	hmmsearch
1123312.SAMN02256411	2346	104.59	hmmsearch
1123313.SAMN02440905	1961	108.34	hmmsearch
1123314.SAMN02441159	2069	111.29	hmmsearch
1123315.SAMN02440826	2269	110.4	hmmsearch
1123317.SAMN02743354	1997	113.41	hmmsearch
1123318.SAMN02256409	2165	103.61	hmmsearch
1123320.SAMN02256465	9973	292.32	hmmsearch
1123321.SAMN02440478	6145	214.13	hmmsearch
1123323.SAMN05216245	2287	107.55	hmmsearch
1123325.SAMN02769639	1682	91.19	hmmsearch
1123326.SAMN02199325	2639	111.55	hmmsearch
1123349.SAMN02744037	2690	110.58	hmmsearch
1123350.SAMN02744040	2258	105.0	hmmsearch
1123354.SAMN02440862	2111	103.36	hmmsearch
1123355.SAMN02743896	3897	145.93	hmmsearch
1123356.SAMN02440863	3967	160.45	hmmsearch
1123357.SAMN02745244	3720	136.16	hmmsearch
1123359.SAMN02441160	1982	103.81	hmmsearch
1123360.SAMN02469745	3638	125.7	hmmsearch
1123362.SAMN05660686	4979	167.73	hmmsearch
1123365.SAMN02440903	4345	148.47	hmmsearch
1123366.SAMN02471162	4154	148.29	hmmsearch
1123367.SAMN02743986	3747	139.17	hmmsearch
1123368.SAMN02441488	2874	112.52	hmmsearch
1123371.SAMN02440586	2202	109.58	hmmsearch
1123372.SAMN02441489	1712	88.4	hmmsearch
1123373.SAMN02441582	1739	91.22	hmmsearch
1123376.SAMN02440662	1887	97.49	hmmsearch
1123377.SAMN02440663	2873	117.35	hmmsearch
1123380.SAMN02745199	1564	88.4	hmmsearch
1123382.SAMN02745221	2149	104.28	hmmsearch
1123384.SAMN02584724	2097	113.2	hmmsearch
1123386.SAMN02441490	2228	96.78	hmmsearch
1123388.SAMN02440410	2257	94.86	hmmsearch
1123389.SAMN02441230	2339	94.55	hmmsearch
1123392.SAMN02441059	3517	123.54	hmmsearch
1123393.SAMN02441034	3119	121.67	hmmsearch
1123397.SAMN05660831	2649	105.51	hmmsearch
1123399.SAMN02256490	3721	141.04	hmmsearch
1123400.SAMN02256434	3470	140.39	hmmsearch
1123401.SAMN02743987	3548	135.0	hmmsearch
1123402.SAMN02583745	2908	131.6	hmmsearch
1123404.SAMN02745784	3107	126.49	hmmsearch
1123487.SAMN02441373	4636	157.18	hmmsearch
1123489.SAMN02441545	1958	104.18	hmmsearch
1123490.SAMN02440645	1587	82.22	hmmsearch
1123491.SAMN02745782	3277	134.01	hmmsearch
1123493.SAMN02440646	3431	133.49	hmmsearch
1123494.SAMN02745241	3858	144.58	hmmsearch
1123497.SAMN02745802	3839	149.22	hmmsearch
1123498.SAMEA78797668	3938	154.4	hmmsearch
1123499.SAMN02441651	2507	105.32	hmmsearch
1123500.SAMN02440571	1322	78.51	hmmsearch
1123501.SAMN03329042	3978	135.83	hmmsearch
1123503.SAMN02440981	2889	115.55	hmmsearch
